Configuration,time,num_colors,conflicts,generation,geneations_conflicts,best
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",3.387176036834717,7,0,371,"[[0, 18], [1, 18], [2, 18], [3, 18], [4, 17], [5, 14], [6, 14], [7, 13], [8, 13], [9, 13], [10, 13], [11, 13], [12, 13], [13, 13], [14, 13], [15, 13], [16, 13], [17, 13], [18, 12], [19, 12], [20, 12], [21, 12], [22, 9], [23, 9], [24, 9], [25, 9], [26, 9], [27, 8], [28, 8], [29, 8], [30, 8], [31, 8], [32, 6], [33, 6], [34, 6], [35, 6], [36, 6], [37, 6], [38, 6], [39, 6], [40, 6], [41, 6], [42, 5], [43, 5], [44, 5], [45, 5], [46, 5], [47, 5], [48, 5], [49, 5], [50, 5], [51, 5], [52, 5], [53, 5], [54, 5], [55, 5], [56, 5], [57, 5], [58, 5], [59, 5], [60, 4], [61, 4], [62, 4], [63, 4], [64, 4], [65, 4], [66, 4], [67, 4], [68, 4], [69, 4], [70, 4], [71, 4], [72, 4], [73, 4], [74, 4], [75, 4], [76, 4], [77, 4], [78, 4], [79, 4], [80, 4], [81, 4], [82, 4], [83, 4], [84, 4], [85, 4], [86, 4], [87, 4], [88, 4], [89, 4], [90, 4], [91, 4], [92, 4], [93, 4], [94, 4], [95, 4], [96, 4], [97, 4], [98, 4], [99, 4], [100, 4], [101, 4], [102, 4], [103, 4], [104, 4], [105, 4], [106, 4], [107, 2], [108, 2], [109, 2], [110, 2], [111, 2], [112, 2], [113, 2], [114, 2], [115, 2], [116, 2], [117, 2], [118, 2], [119, 2], [120, 2], [121, 2], [122, 2], [123, 2], [124, 2], [125, 2], [126, 2], [127, 2], [128, 2], [129, 2], [130, 2], [131, 2], [132, 1], [133, 1], [134, 1], [135, 1], [136, 1], [137, 1], [138, 1], [139, 1], [140, 1], [141, 1], [142, 1], [143, 1], [144, 1], [145, 1], [146, 1], [147, 1], [148, 1], [149, 1], [150, 1], [151, 1], [152, 1], [153, 1], [154, 1], [155, 1], [156, 1], [157, 1], [158, 1], [159, 1], [160, 1], [161, 1], [162, 1], [163, 1], [164, 1], [165, 1], [166, 1], [167, 1], [168, 1], [169, 1], [170, 1], [171, 1], [172, 1], [173, 1], [174, 1], [175, 1], [176, 1], [177, 1], [178, 1], [179, 1], [180, 1], [181, 1], [182, 1], [183, 1], [184, 1], [185, 1], [186, 1], [187, 1], [188, 1], [189, 1], [190, 1], [191, 1], [192, 1], [193, 1], [194, 1], [195, 1], [196, 1], [197, 1], [198, 1], [199, 1], [200, 1], [201, 1], [202, 1], [203, 1], [204, 1], [205, 1], [206, 1], [207, 1], [208, 1], [209, 1], [210, 1], [211, 1], [212, 1], [213, 1], [214, 1], [215, 1], [216, 1], [217, 1], [218, 1], [219, 1], [220, 1], [221, 1], [222, 1], [223, 1], [224, 1], [225, 1], [226, 1], [227, 1], [228, 1], [229, 1], [230, 1], [231, 1], [232, 1], [233, 1], [234, 1], [235, 1], [236, 1], [237, 1], [238, 1], [239, 1], [240, 1], [241, 1], [242, 1], [243, 1], [244, 1], [245, 1], [246, 1], [247, 1], [248, 1], [249, 1], [250, 1], [251, 1], [252, 1], [253, 1], [254, 1], [255, 1], [256, 1], [257, 1], [258, 1], [259, 1], [260, 1], [261, 1], [262, 1], [263, 1], [264, 1], [265, 1], [266, 1], [267, 1], [268, 1], [269, 1], [270, 1], [271, 1], [272, 1], [273, 1], [274, 1], [275, 1], [276, 1], [277, 1], [278, 1], [279, 1], [280, 1], [281, 1], [282, 1], [283, 1], [284, 1], [285, 1], [286, 1], [287, 1], [288, 1], [289, 1], [290, 1], [291, 1], [292, 1], [293, 1], [294, 1], [295, 1], [296, 1], [297, 1], [298, 1], [299, 1], [300, 1], [301, 1], [302, 1], [303, 1], [304, 1], [305, 1], [306, 1], [307, 1], [308, 1], [309, 1], [310, 1], [311, 1], [312, 1], [313, 1], [314, 1], [315, 1], [316, 1], [317, 1], [318, 1], [319, 1], [320, 1], [321, 1], [322, 1], [323, 1], [324, 1], [325, 1], [326, 1], [327, 1], [328, 1], [329, 1], [330, 1], [331, 1], [332, 1], [333, 1], [334, 1], [335, 1], [336, 1], [337, 1], [338, 1], [339, 1], [340, 1], [341, 1], [342, 1], [343, 1], [344, 1], [345, 1], [346, 1], [347, 1], [348, 1], [349, 1], [350, 1], [351, 1], [352, 1], [353, 1], [354, 1], [355, 1], [356, 1], [357, 1], [358, 1], [359, 1], [360, 1], [361, 1], [362, 1], [363, 1], [364, 1], [365, 1], [366, 1], [367, 1], [368, 1], [369, 1], [370, 1], [371, 0]]","[4, 2, 1, 2, 4, 3, 3, 1, 3, 3, 4, 4, 2, 0, 2, 4, 3, 2, 0, 2, 3, 4, 1, 0, 6, 0, 6, 4, 5, 5, 6, 0, 3, 5, 0, 0, 5, 5, 4, 5, 3, 0, 0, 3, 4, 6, 2]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.5074491500854492,7,0,65,"[[0, 20], [1, 20], [2, 17], [3, 16], [4, 15], [5, 15], [6, 15], [7, 15], [8, 15], [9, 13], [10, 11], [11, 11], [12, 11], [13, 11], [14, 11], [15, 11], [16, 11], [17, 11], [18, 11], [19, 11], [20, 9], [21, 9], [22, 9], [23, 8], [24, 8], [25, 8], [26, 7], [27, 7], [28, 5], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 2], [40, 2], [41, 2], [42, 2], [43, 2], [44, 2], [45, 2], [46, 2], [47, 2], [48, 2], [49, 2], [50, 2], [51, 1], [52, 1], [53, 1], [54, 1], [55, 1], [56, 1], [57, 1], [58, 1], [59, 1], [60, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 0]]","[6, 2, 6, 3, 0, 5, 5, 5, 3, 5, 0, 6, 4, 6, 4, 0, 4, 2, 4, 2, 1, 0, 3, 1, 1, 3, 2, 1, 5, 5, 6, 5, 5, 0, 6, 0, 6, 1, 0, 1, 1, 5, 1, 5, 0, 3, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",2.8172149658203125,7,0,338,"[[0, 16], [1, 16], [2, 16], [3, 13], [4, 13], [5, 13], [6, 13], [7, 13], [8, 13], [9, 11], [10, 11], [11, 11], [12, 11], [13, 10], [14, 10], [15, 10], [16, 10], [17, 10], [18, 7], [19, 7], [20, 7], [21, 7], [22, 7], [23, 7], [24, 7], [25, 7], [26, 7], [27, 7], [28, 5], [29, 5], [30, 5], [31, 5], [32, 5], [33, 4], [34, 4], [35, 4], [36, 4], [37, 4], [38, 4], [39, 4], [40, 4], [41, 4], [42, 4], [43, 4], [44, 4], [45, 4], [46, 4], [47, 4], [48, 4], [49, 4], [50, 4], [51, 4], [52, 4], [53, 4], [54, 4], [55, 4], [56, 4], [57, 4], [58, 4], [59, 4], [60, 4], [61, 4], [62, 4], [63, 4], [64, 4], [65, 4], [66, 4], [67, 4], [68, 4], [69, 4], [70, 4], [71, 4], [72, 4], [73, 4], [74, 4], [75, 4], [76, 4], [77, 4], [78, 4], [79, 4], [80, 4], [81, 4], [82, 4], [83, 4], [84, 4], [85, 4], [86, 4], [87, 4], [88, 4], [89, 4], [90, 3], [91, 3], [92, 3], [93, 3], [94, 3], [95, 3], [96, 3], [97, 3], [98, 3], [99, 3], [100, 3], [101, 3], [102, 3], [103, 3], [104, 3], [105, 3], [106, 3], [107, 3], [108, 3], [109, 3], [110, 3], [111, 3], [112, 3], [113, 3], [114, 3], [115, 3], [116, 3], [117, 3], [118, 3], [119, 3], [120, 3], [121, 3], [122, 3], [123, 3], [124, 3], [125, 3], [126, 3], [127, 3], [128, 3], [129, 3], [130, 3], [131, 3], [132, 3], [133, 3], [134, 3], [135, 3], [136, 3], [137, 2], [138, 2], [139, 2], [140, 2], [141, 2], [142, 1], [143, 1], [144, 1], [145, 1], [146, 1], [147, 1], [148, 1], [149, 1], [150, 1], [151, 1], [152, 1], [153, 1], [154, 1], [155, 1], [156, 1], [157, 1], [158, 1], [159, 1], [160, 1], [161, 1], [162, 1], [163, 1], [164, 1], [165, 1], [166, 1], [167, 1], [168, 1], [169, 1], [170, 1], [171, 1], [172, 1], [173, 1], [174, 1], [175, 1], [176, 1], [177, 1], [178, 1], [179, 1], [180, 1], [181, 1], [182, 1], [183, 1], [184, 1], [185, 1], [186, 1], [187, 1], [188, 1], [189, 1], [190, 1], [191, 1], [192, 1], [193, 1], [194, 1], [195, 1], [196, 1], [197, 1], [198, 1], [199, 1], [200, 1], [201, 1], [202, 1], [203, 1], [204, 1], [205, 1], [206, 1], [207, 1], [208, 1], [209, 1], [210, 1], [211, 1], [212, 1], [213, 1], [214, 1], [215, 1], [216, 1], [217, 1], [218, 1], [219, 1], [220, 1], [221, 1], [222, 1], [223, 1], [224, 1], [225, 1], [226, 1], [227, 1], [228, 1], [229, 1], [230, 1], [231, 1], [232, 1], [233, 1], [234, 1], [235, 1], [236, 1], [237, 1], [238, 1], [239, 1], [240, 1], [241, 1], [242, 1], [243, 1], [244, 1], [245, 1], [246, 1], [247, 1], [248, 1], [249, 1], [250, 1], [251, 1], [252, 1], [253, 1], [254, 1], [255, 1], [256, 1], [257, 1], [258, 1], [259, 1], [260, 1], [261, 1], [262, 1], [263, 1], [264, 1], [265, 1], [266, 1], [267, 1], [268, 1], [269, 1], [270, 1], [271, 1], [272, 1], [273, 1], [274, 1], [275, 1], [276, 1], [277, 1], [278, 1], [279, 1], [280, 1], [281, 1], [282, 1], [283, 1], [284, 1], [285, 1], [286, 1], [287, 1], [288, 1], [289, 1], [290, 1], [291, 1], [292, 1], [293, 1], [294, 1], [295, 1], [296, 1], [297, 1], [298, 1], [299, 1], [300, 1], [301, 1], [302, 1], [303, 1], [304, 1], [305, 1], [306, 1], [307, 1], [308, 1], [309, 1], [310, 1], [311, 1], [312, 1], [313, 1], [314, 1], [315, 1], [316, 1], [317, 1], [318, 1], [319, 1], [320, 1], [321, 1], [322, 1], [323, 1], [324, 1], [325, 1], [326, 1], [327, 1], [328, 1], [329, 1], [330, 1], [331, 1], [332, 1], [333, 1], [334, 1], [335, 1], [336, 1], [337, 1], [338, 0]]","[6, 3, 2, 0, 6, 6, 3, 0, 0, 3, 1, 4, 3, 4, 1, 6, 4, 4, 4, 3, 5, 1, 0, 2, 1, 0, 1, 5, 5, 0, 4, 5, 6, 1, 5, 1, 2, 5, 1, 2, 4, 5, 4, 5, 5, 0, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.7460691928863525,7,0,91,"[[0, 19], [1, 17], [2, 17], [3, 15], [4, 15], [5, 14], [6, 14], [7, 14], [8, 14], [9, 14], [10, 14], [11, 14], [12, 14], [13, 12], [14, 12], [15, 12], [16, 12], [17, 12], [18, 12], [19, 12], [20, 10], [21, 9], [22, 9], [23, 9], [24, 9], [25, 9], [26, 9], [27, 9], [28, 9], [29, 9], [30, 9], [31, 9], [32, 9], [33, 9], [34, 9], [35, 9], [36, 9], [37, 9], [38, 9], [39, 9], [40, 7], [41, 7], [42, 7], [43, 7], [44, 7], [45, 7], [46, 7], [47, 6], [48, 6], [49, 6], [50, 6], [51, 6], [52, 6], [53, 3], [54, 3], [55, 3], [56, 3], [57, 3], [58, 3], [59, 3], [60, 3], [61, 3], [62, 3], [63, 2], [64, 2], [65, 2], [66, 2], [67, 2], [68, 2], [69, 1], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 1], [84, 1], [85, 1], [86, 1], [87, 1], [88, 1], [89, 1], [90, 1], [91, 0]]","[4, 2, 1, 1, 2, 0, 3, 1, 1, 3, 5, 4, 6, 5, 5, 2, 0, 2, 0, 1, 2, 5, 3, 0, 3, 4, 5, 3, 4, 0, 0, 3, 6, 4, 0, 6, 5, 1, 0, 6, 6, 6, 0, 6, 4, 3, 2]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'sus', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",NO_SOLUTION,7,2,499,,
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.24731898307800293,7,0,28,"[[0, 17], [1, 17], [2, 14], [3, 11], [4, 11], [5, 11], [6, 10], [7, 9], [8, 9], [9, 7], [10, 6], [11, 6], [12, 6], [13, 5], [14, 5], [15, 5], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 1], [23, 1], [24, 1], [25, 1], [26, 1], [27, 1], [28, 0]]","[3, 4, 6, 1, 2, 5, 2, 5, 5, 5, 1, 6, 1, 6, 6, 3, 2, 2, 3, 5, 5, 1, 4, 0, 0, 6, 4, 0, 3, 0, 6, 0, 3, 6, 6, 0, 6, 6, 2, 3, 2, 3, 6, 2, 3, 0, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.389132022857666,7,0,41,"[[0, 15], [1, 14], [2, 14], [3, 14], [4, 14], [5, 12], [6, 12], [7, 10], [8, 10], [9, 10], [10, 10], [11, 9], [12, 8], [13, 8], [14, 7], [15, 7], [16, 6], [17, 5], [18, 5], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 2], [35, 2], [36, 1], [37, 1], [38, 1], [39, 1], [40, 1], [41, 0]]","[3, 2, 6, 6, 0, 3, 4, 6, 6, 1, 2, 3, 2, 5, 2, 5, 3, 1, 5, 1, 1, 0, 6, 5, 2, 3, 4, 4, 5, 4, 3, 4, 1, 0, 3, 5, 5, 4, 0, 0, 4, 5, 4, 5, 2, 4, 6]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.23060393333435059,7,0,25,"[[0, 17], [1, 15], [2, 13], [3, 13], [4, 13], [5, 13], [6, 13], [7, 13], [8, 13], [9, 13], [10, 13], [11, 6], [12, 6], [13, 6], [14, 6], [15, 6], [16, 6], [17, 6], [18, 5], [19, 4], [20, 3], [21, 3], [22, 2], [23, 1], [24, 1], [25, 0]]","[5, 6, 3, 3, 6, 0, 0, 0, 1, 6, 4, 4, 4, 5, 4, 6, 5, 6, 5, 3, 6, 4, 0, 2, 1, 2, 2, 6, 0, 1, 2, 0, 1, 2, 5, 6, 2, 1, 6, 1, 1, 2, 1, 1, 4, 0, 3]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 3, 'SELECTION_METHOD': 'tournament', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",0.596182107925415,7,0,59,"[[0, 19], [1, 19], [2, 17], [3, 14], [4, 14], [5, 14], [6, 14], [7, 13], [8, 13], [9, 13], [10, 13], [11, 12], [12, 12], [13, 12], [14, 12], [15, 12], [16, 9], [17, 8], [18, 8], [19, 8], [20, 8], [21, 8], [22, 8], [23, 8], [24, 7], [25, 7], [26, 7], [27, 7], [28, 7], [29, 7], [30, 7], [31, 6], [32, 5], [33, 4], [34, 3], [35, 3], [36, 3], [37, 3], [38, 2], [39, 2], [40, 2], [41, 2], [42, 2], [43, 2], [44, 2], [45, 2], [46, 2], [47, 2], [48, 2], [49, 1], [50, 1], [51, 1], [52, 1], [53, 1], [54, 1], [55, 1], [56, 1], [57, 1], [58, 1], [59, 0]]","[1, 5, 4, 2, 5, 1, 2, 4, 2, 0, 5, 6, 2, 6, 6, 0, 6, 0, 4, 0, 0, 6, 5, 4, 3, 4, 2, 3, 0, 3, 3, 2, 3, 3, 3, 0, 6, 3, 3, 3, 0, 6, 6, 3, 3, 3, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.5515508651733398,7,0,83,"[[0, 17], [1, 17], [2, 17], [3, 16], [4, 16], [5, 16], [6, 16], [7, 16], [8, 16], [9, 13], [10, 13], [11, 12], [12, 12], [13, 11], [14, 11], [15, 11], [16, 11], [17, 11], [18, 9], [19, 9], [20, 9], [21, 7], [22, 7], [23, 7], [24, 6], [25, 6], [26, 6], [27, 5], [28, 5], [29, 5], [30, 5], [31, 5], [32, 5], [33, 4], [34, 4], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3], [48, 3], [49, 3], [50, 1], [51, 1], [52, 1], [53, 1], [54, 1], [55, 1], [56, 1], [57, 1], [58, 1], [59, 1], [60, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [70, 1], [71, 1], [72, 1], [73, 1], [74, 1], [75, 1], [76, 1], [77, 1], [78, 1], [79, 1], [80, 1], [81, 1], [82, 1], [83, 0]]","[4, 2, 5, 2, 4, 3, 0, 5, 0, 0, 2, 3, 2, 3, 2, 3, 0, 0, 0, 6, 3, 2, 5, 3, 6, 1, 1, 1, 5, 1, 0, 1, 6, 1, 1, 6, 3, 1, 1, 3, 6, 0, 3, 0, 6, 4, 2]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'independent'}",0.9859390258789062,7,0,136,"[[0, 21], [1, 18], [2, 18], [3, 17], [4, 17], [5, 17], [6, 16], [7, 16], [8, 16], [9, 15], [10, 12], [11, 12], [12, 12], [13, 12], [14, 12], [15, 12], [16, 12], [17, 12], [18, 10], [19, 10], [20, 7], [21, 7], [22, 7], [23, 6], [24, 6], [25, 6], [26, 6], [27, 6], [28, 6], [29, 5], [30, 5], [31, 5], [32, 5], [33, 5], [34, 5], [35, 5], [36, 5], [37, 5], [38, 5], [39, 5], [40, 5], [41, 5], [42, 5], [43, 5], [44, 5], [45, 5], [46, 5], [47, 3], [48, 3], [49, 3], [50, 3], [51, 3], [52, 3], [53, 3], [54, 3], [55, 3], [56, 3], [57, 3], [58, 3], [59, 3], [60, 3], [61, 3], [62, 3], [63, 3], [64, 3], [65, 3], [66, 3], [67, 2], [68, 2], [69, 2], [70, 2], [71, 2], [72, 2], [73, 2], [74, 2], [75, 2], [76, 2], [77, 2], [78, 2], [79, 2], [80, 2], [81, 2], [82, 2], [83, 2], [84, 2], [85, 2], [86, 2], [87, 2], [88, 2], [89, 2], [90, 2], [91, 2], [92, 2], [93, 2], [94, 2], [95, 2], [96, 2], [97, 2], [98, 2], [99, 2], [100, 2], [101, 1], [102, 1], [103, 1], [104, 1], [105, 1], [106, 1], [107, 1], [108, 1], [109, 1], [110, 1], [111, 1], [112, 1], [113, 1], [114, 1], [115, 1], [116, 1], [117, 1], [118, 1], [119, 1], [120, 1], [121, 1], [122, 1], [123, 1], [124, 1], [125, 1], [126, 1], [127, 1], [128, 1], [129, 1], [130, 1], [131, 1], [132, 1], [133, 1], [134, 1], [135, 1], [136, 0]]","[5, 6, 5, 4, 3, 5, 6, 2, 6, 3, 0, 2, 1, 5, 6, 1, 5, 4, 1, 2, 1, 0, 3, 3, 6, 0, 6, 3, 3, 1, 2, 6, 1, 0, 0, 6, 0, 4, 1, 1, 2, 4, 2, 1, 1, 3, 5]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'one'}",0.48862695693969727,7,0,64,"[[0, 16], [1, 16], [2, 16], [3, 12], [4, 12], [5, 12], [6, 12], [7, 12], [8, 12], [9, 11], [10, 11], [11, 11], [12, 11], [13, 11], [14, 11], [15, 11], [16, 10], [17, 10], [18, 10], [19, 10], [20, 9], [21, 9], [22, 8], [23, 5], [24, 5], [25, 5], [26, 5], [27, 5], [28, 5], [29, 5], [30, 5], [31, 5], [32, 5], [33, 5], [34, 4], [35, 4], [36, 4], [37, 4], [38, 4], [39, 4], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3], [48, 3], [49, 3], [50, 2], [51, 2], [52, 2], [53, 2], [54, 2], [55, 2], [56, 2], [57, 2], [58, 2], [59, 2], [60, 1], [61, 1], [62, 1], [63, 1], [64, 0]]","[4, 0, 5, 5, 2, 3, 1, 3, 1, 2, 0, 4, 0, 4, 1, 0, 4, 1, 1, 3, 1, 0, 5, 2, 2, 6, 5, 2, 3, 1, 3, 1, 3, 0, 3, 1, 6, 0, 6, 6, 1, 3, 1, 2, 6, 2, 4]"
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'roulette', 'CROSSOVER_METHOD': 'uniform', 'MUTATE_METHOD': 'independent'}",NO_SOLUTION,7,2,499,,
"{'filename': 'myciel5.col', 'POPULATION_SIZE': 200, 'GENERATIONS': 500, 'MUTATION_RATE': 0.06, 'ELITISM_SIZE': 3, 'TOURNAMENT_SIZE': 6, 'SELECTION_METHOD': 'rank', 'CROSSOVER_METHOD': 'two_point', 'MUTATE_METHOD': 'one'}",0.29033493995666504,7,0,34,"[[0, 18], [1, 17], [2, 17], [3, 15], [4, 15], [5, 9], [6, 9], [7, 9], [8, 9], [9, 8], [10, 8], [11, 8], [12, 5], [13, 5], [14, 5], [15, 5], [16, 5], [17, 5], [18, 4], [19, 3], [20, 3], [21, 3], [22, 3], [23, 2], [24, 2], [25, 2], [26, 2], [27, 1], [28, 1], [29, 1], [30, 1], [31, 1], [32, 1], [33, 1], [34, 0]]","[2, 3, 4, 1, 2, 6, 6, 1, 4, 6, 2, 0, 5, 0, 0, 5, 0, 5, 1, 0, 6, 2, 4, 2, 3, 0, 3, 3, 6, 5, 0, 3, 3, 2, 5, 5, 0, 1, 2, 5, 3, 1, 5, 0, 2, 3, 4]"
